PID,Price,Area,City,Location,No. of Bedrooms,Resale,MaintenanceStaff,Gymnasium,SwimmingPool,JoggingTrack,RainWaterHarvesting,IndoorGames,ShoppingMall,Intercom,SportsFacility,ATM,ClubHouse,School,24X7Security,PowerBackup,CarParking,StaffQuarter,Cafeteria,MultipurposeRoom,Hospital,WashingMachine,Gasconnection,AC,Wifi,Children'splayarea,LiftAvailable,Furnished
3249,8000000,1600,Hyderabad,Manikonda,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2700000,625,Delhi,Dwarka Mor,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5376,3268000,1055,Kolkata,Rajarhat,2,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
5720,2200000,854,Kolkata,Maniktala,2,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
5399,4435000,1899,Kolkata,Tangra,3,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
706,21400000,2378,Banglore,Banashankari,3,0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1,1,1
3482,5500000,1076,Hyderabad,LB Nagar,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
582,2984000,1066,Banglore,Jigani,2,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1
6493,9600000,900,Mumbai,Jankalyan Nagar,1,1,,,0,0,0,0,0,0,1,0,1,0,0,0,0,,,0,0,0,1,1,,,,0
1025,4270000,1220,Banglore,Singasandra,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1
1437,9500000,1306,Chennai,Mogappair,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3695,15000000,2450,Hyderabad,Kondapur,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4021,3600000,1080,Hyderabad,Beeramguda,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1426,4776000,796,Chennai,East Tambaram,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5794,9600000,1475,Kolkata,Salt Lake City,3,1,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
1723,4033000,760,Chennai,Periyapanicheri,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,5961000,1089,Banglore,Carmelaram,2,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1
2519,14500000,2000,Delhi,Sector 19 Dwarka,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0
6926,17500000,1600,Mumbai,Kharghar,3,1,,,0,0,0,0,1,0,1,1,1,1,0,0,0,,,0,0,0,1,0,,,,0
5856,4400000,1350,Kolkata,New Town,3,1,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
175,9141000,1540,Banglore,Whitefield Hope Farm Junction,3,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1
4083,2700000,682,Hyderabad,Uppal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2107,13500000,1800,Delhi,Sector 5 Dwarka,3,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
4939,27500000,3434,Kolkata,New Town,4,1,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,9,9,9,
2534,19500000,2000,Delhi,Sector 11 Dwarka,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0
4823,7600000,1000,Kolkata,New Town,2,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,9,9,9,
2167,15500000,1600,Delhi,Sector 24 Rohini,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0
1593,6461000,994,Chennai,Anna Nagar,2,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
6086,4500000,650,Mumbai,Kharghar,1,1,,,0,1,0,0,0,0,1,1,1,1,0,0,0,,,1,1,0,1,1,,,,0
1292,6300000,1200,Chennai,Karapakkam,2,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0
2121,20000000,1900,Delhi,Sector 4 Dwarka,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
352,21400000,2378,Banglore,Banashankari,3,0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1
1628,6259000,963,Chennai,Korattur,2,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
5947,7554000,923,Kolkata,Dum Dum,2,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
1208,8136000,1296,Chennai,Karapakkam,3,0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1
1808,3049000,782,Chennai,Pozhichalur,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7375,33000000,1800,Mumbai,Samata Nagar Thakur Village,3,1,,,0,1,0,1,0,1,1,1,1,0,0,0,1,,,0,0,1,1,0,,,,1
2057,19500000,2100,Delhi,Sector 11 Dwarka,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1009,9800000,1565,Banglore,Electronic City Phase 1,3,0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,0,1,1,1
5130,2000000,1256,Kolkata,Mukundapur,3,1,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
4628,3396000,817,Kolkata,Dum Dum,1,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,9,9,9,
5099,8985000,2086,Kolkata,New Town,4,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
5340,10000000,1749,Kolkata,Mukundapur,4,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
6382,106000000,2826,Mumbai,Worli,3,1,,,0,0,0,0,0,0,1,0,1,0,0,0,0,,,0,0,0,1,0,,,,0
1885,45000000,4600,Delhi,Sector-18 Dwarka,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5910,8413000,927,Kolkata,Narendrapur,3,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
4074,6200000,1565,Hyderabad,Uppal,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1039,6800000,1290,Banglore,Kumaraswamy Layout,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
2868,3900000,1000,Delhi,Uttam Nagar,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7249,11100000,655,Mumbai,Andheri East,2,1,,,0,0,0,0,0,0,1,1,1,0,0,0,0,,,0,0,0,0,0,,,,0
3600,10700000,1665,Hyderabad,Appa Junction Peerancheru,3,0,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1
4673,8895000,1522,Kolkata,New Town,3,1,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,9,9,9,
3106,11500000,1665,Hyderabad,Khajaguda Nanakramguda Road,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0
6489,2500000,450,Mumbai,Taloja,1,0,,,0,0,0,0,0,0,1,1,0,0,0,0,0,,,0,0,0,1,0,,,,0
5747,2200000,1020,Kolkata,Tiljala,2,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
6931,12500000,1725,Mumbai,Kharghar,3,0,,,1,1,1,0,1,0,1,1,1,0,0,1,0,,,0,0,1,1,0,,,,0
4920,3000000,880,Kolkata,New Town,2,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,9,9,9,
153,6487000,1300,Banglore,Doddanekundi,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
371,9100000,1373,Banglore,RR Nagar,2,0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1
4963,6285000,1135,Kolkata,Rajarhat,2,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,9,9,9,
333,15600000,1880,Banglore,JP Nagar Phase 7,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
4875,5029000,1021,Kolkata,Ultadanga,2,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,9,9,9,
5593,8700000,944,Kolkata,Madhyamgram,2,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
7165,25500000,1650,Mumbai,Goregaon West,3,0,,,0,0,0,0,0,0,1,1,1,0,0,0,0,,,0,1,0,1,0,,,,0
7579,4200000,930,Mumbai,Virar West,2,1,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
4004,8500000,1548,Hyderabad,Tarnaka,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2719,18000000,2000,Delhi,Sector 11 Dwarka,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
7193,6500000,800,Mumbai,Kharghar,2,1,,,0,0,0,0,1,0,1,1,1,0,0,0,0,,,0,0,0,1,1,,,,0
1605,6389000,983,Chennai,Kolathur,2,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
4103,6700000,1401,Hyderabad,Puppalaguda,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4225,25600000,3090,Hyderabad,Hitech City,4,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1
2516,17900000,2100,Delhi,Sector 6 Dwarka,3,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0
4659,2774000,900,Kolkata,Uttarpara Kotrung,2,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,9,9,9,
115,15000000,1776,Banglore,Bilekahalli,3,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1
3622,5560000,1390,Hyderabad,Vanasthalipuram,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
6496,2548000,675,Mumbai,Ambarnath,1,0,,,0,1,0,1,0,1,1,1,1,0,0,0,1,,,0,0,1,1,0,,,,0
3628,4800000,810,Hyderabad,Moula Ali,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
3908,8599000,1275,Hyderabad,East Marredpally,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7341,24000000,1250,Mumbai,Mahatma Gandhi Road,3,1,,,0,0,0,0,0,0,1,1,1,0,0,0,0,,,0,0,0,1,0,,,,0
6661,6400000,1010,Mumbai,Karanjade,2,0,,,1,1,0,1,0,1,1,1,1,1,0,1,1,,,0,0,0,1,0,,,,1
5021,8700000,5359,Kolkata,Alipore,4,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
7144,6000000,560,Mumbai,Sector 15,1,1,,,0,0,0,0,0,0,1,1,1,0,0,0,0,,,1,0,0,0,1,,,,0
3082,17000000,950,Delhi,Safdarjung Enclave,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5604,8295000,941,Kolkata,Tangra,3,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
519,2901000,967,Banglore,Sarjapur,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1
1386,2529000,541,Chennai,Tiruvottiyur,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3354,7847000,1165,Hyderabad,Kondapur,2,0,0,1,1,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1
5523,3300000,1220,Kolkata,Keshtopur,3,1,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
227,10400000,1950,Banglore,Jalahalli,3,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1
1612,6259000,963,Chennai,Kolathur,2,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
5188,4600000,765,Kolkata,Khardah,2,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
5239,2350000,1276,Kolkata,Airport,3,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
6230,14000000,1687,Mumbai,Kharghar,3,1,,,1,0,0,1,1,1,1,1,1,1,0,0,1,,,0,1,1,1,0,,,,1
4802,11500000,1682,Kolkata,Jorabagan,3,1,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,9,9,9,
3789,5450000,1300,Hyderabad,Alwal,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
704,23500000,2522,Banglore,Banashankari,3,0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1,1,1
6810,10000000,650,Mumbai,Magathane,1,1,,,0,0,0,0,0,0,1,1,1,0,0,0,0,,,0,0,0,1,0,,,,0
1126,4165000,850,Chennai,Pammal,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3502,5500000,850,Hyderabad,Gachibowli,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4755,38000000,1650,Kolkata,Tollygunge,3,1,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,9,9,9,
7493,19900000,2300,Mumbai,Chembur,3,1,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
5870,7000000,750,Kolkata,Bhawanipur,2,1,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
4685,8700000,1100,Kolkata,New Town,3,1,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,9,9,9,
4618,2523000,850,Kolkata,New Town,2,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,9,9,9,
6886,19500000,1225,Mumbai,Kalpataru,2,1,,,0,0,0,0,0,0,1,1,1,0,0,0,0,,,0,0,0,1,0,,,,0
2032,10000000,1100,Delhi,Sector 7 Dwarka,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,5173000,1070,Banglore,Kasavanahalli,2,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0
2859,3500000,720,Delhi,Dwarka Mor,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
927,5478000,1128,Banglore,Avalahalli Off Sarjapur Road,2,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1
1598,6396000,984,Chennai,Anna Nagar,2,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
1320,4441000,987,Chennai,Mugalivakkam,2,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1
7292,5300000,560,Mumbai,Kalwa,1,1,,,0,0,0,0,0,0,1,1,1,0,0,0,0,,,0,0,0,0,0,,,,0
989,5000000,1090,Banglore,Devanahalli,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1
3672,5500000,1500,Hyderabad,Narsingi,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1750,6995999,1027,Chennai,Karapakkam,2,0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1
2943,7500000,680,Delhi,Rohini sector 24,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3656,4100000,1050,Hyderabad,Mehdipatnam,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
6631,3400000,704,Mumbai,Dronagiri,1,0,,,0,0,1,0,0,0,1,1,1,1,0,0,0,,,0,1,1,1,0,,,,0
6288,13200000,1370,Mumbai,Kharghar,3,1,,,0,1,0,0,1,0,1,1,1,1,0,0,0,,,0,0,1,1,0,,,,0
6895,4700000,690,Mumbai,taloja panchanand,1,1,,,0,0,0,0,0,0,1,1,1,0,0,0,0,,,0,0,0,1,0,,,,0
6228,15000000,1780,Mumbai,Kharghar,3,1,,,0,1,0,1,1,1,1,1,1,1,0,0,1,,,0,0,0,1,0,,,,1
3961,3300000,1045,Hyderabad,Krishna Reddy Pet,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5824,7600000,1145,Kolkata,Uttarpara Kotrung,3,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
1778,20000000,1891,Chennai,Vadapalani,3,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
971,9278000,1275,Banglore,Bommanahalli,2,0,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1,1,1
3956,7998999,1282,Hyderabad,Appa Junction,2,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2280,3000000,612,Delhi,Burari,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7176,10000000,785,Mumbai,Mumbai Highway,2,1,,,0,0,0,0,0,0,0,1,1,0,0,0,0,,,0,0,0,1,0,,,,0
6262,13600000,1680,Mumbai,Kharghar,3,1,,,1,1,0,1,1,1,1,1,1,1,0,0,1,,,0,1,1,1,0,,,,1
3271,15200000,2540,Hyderabad,Kokapet,3,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1
4326,3300000,735,Kolkata,New Town,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5250,5800000,820,Kolkata,Bansdroni,2,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
7516,16800000,2700,Mumbai,mumbai,4,1,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
295,5015000,1433,Banglore,Uttarahalli,3,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
7111,8000000,1000,Mumbai,Sector 20 Kharghar,2,1,,,0,0,0,0,0,0,1,1,1,0,0,0,0,,,0,0,0,0,0,,,,0
4761,3200000,740,Kolkata,Rajarhat,2,1,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,9,9,9,
3967,4600000,1050,Hyderabad,Gajularamaram,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
21,4866000,1179,Banglore,Kannur on Thanisandra Main Road,2,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1
7674,4500000,605,Mumbai,Naigaon East,1,1,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
7395,2200000,450,Mumbai,Kharegaon,1,1,,,0,0,0,0,0,0,1,1,1,0,0,0,0,,,0,0,0,1,0,,,,0
6317,8600000,700,Mumbai,Borivali East,1,0,,,1,1,1,1,1,1,1,1,1,1,1,1,1,,,0,0,1,1,0,,,,1
3641,11399999,1860,Hyderabad,Kukatpally,3,0,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1
3939,7962000,1435,Hyderabad,Kukatpally,3,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1
1149,9110000,1481,Chennai,Perungudi,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
4194,9400000,1430,Hyderabad,Appa Junction,2,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
6090,10500000,1370,Mumbai,Sector-13 Kharghar,3,1,,,0,1,0,0,0,0,1,1,1,0,0,0,0,,,1,0,0,1,1,,,,0
7,20000000,2502,Banglore,Thanisandra,4,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1
1762,18500000,2616,Chennai,Karapakkam,4,0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1
7398,3000000,340,Mumbai,Goregaon East,1,1,,,0,0,0,0,0,0,1,0,1,0,0,0,0,,,0,0,0,1,0,,,,0
994,12700000,1812,Banglore,Hebbal,3,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1
7478,19000000,1267,Mumbai,Belapur,3,1,,,1,1,0,0,1,0,1,1,1,0,0,1,0,,,0,0,1,1,0,,,,0
6075,5900000,734,Kolkata,Rajarhat,2,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
6880,22500000,1100,Mumbai,Magathane,2,1,,,0,0,0,0,0,0,1,1,1,0,0,0,0,,,1,0,0,1,1,,,,0
5109,7600000,875,Kolkata,Kasba,2,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
5392,4235000,1007,Kolkata,Ultadanga,2,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
1453,4684000,884,Chennai,Madipakkam,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7663,2700000,1015,Mumbai,Mira Road East,2,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
2140,16800000,1900,Delhi,Sector 6 Dwarka,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
7172,14500000,1250,Mumbai,Sector 18 Kharghar,2,1,,,0,0,0,0,0,0,0,1,1,0,0,0,0,,,0,0,0,1,0,,,,0
1595,6461000,994,Chennai,Anna Nagar,2,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2134,15400000,1800,Delhi,Sector 6 Dwarka,3,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0
3828,18700000,2085,Hyderabad,Banjara Hills,3,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1
3447,8625000,1150,Hyderabad,Hitech City,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2983,2200000,550,Delhi,Uttam Nagar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5695,2300000,1135,Kolkata,Behala,3,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
5737,4800000,945,Kolkata,Bramhapur,2,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
1621,6389000,983,Chennai,Korattur,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
3825,2500000,840,Hyderabad,West Marredpally,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2295,4500000,900,Delhi,Burari,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4407,4342000,910,Kolkata,Rahara,2,0,9,9,,9,9,9,,9,9,9,9,,,,,9,9,9,,9,9,,9,9,9,
1428,5580000,930,Chennai,East Tambaram,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2571,3325000,415,Delhi,Sector 23 Dwarka,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5752,6000000,865,Kolkata,East Kolkata Township,2,1,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
1123,4165999,868,Chennai,Pammal,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5411,2111000,949,Kolkata,Tangra,2,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
6722,5300000,275,Mumbai,Thane,1,1,,,0,0,0,0,1,0,1,1,1,0,0,0,0,,,0,0,0,1,1,,,,0
3298,10000000,2240,Hyderabad,Tellapur,3,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
5642,3500000,976,Kolkata,Nayabad,2,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
5685,11500000,900,Kolkata,Airport,2,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
1116,19100000,2474,Chennai,Iyappanthangal,4,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0
2126,15500000,1900,Delhi,Sector-18 Dwarka,3,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
400,2814000,600,Banglore,Kadugodi,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
3506,11100000,1730,Hyderabad,Kukatpally,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
1668,6845000,875,Chennai,Tambaram Sanatoruim,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
569,4174000,1491,Banglore,Jigani,3,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1
3879,3800000,1150,Hyderabad,Mallapur,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
5149,6959999,960,Kolkata,Rajarhat,2,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
